4030171C.txt.ptree,0,4,0..2,If
4030171C.txt.ptree,0,8,3..7,they
4030171C.txt.ptree,0,11,7..10,'ve
4030171C.txt.ptree,0,14,11..23,transitioned
4030171C.txt.ptree,0,19,24..25,I
4030171C.txt.ptree,0,22,26..28,do
4030171C.txt.ptree,0,24,28..31,n't
4030171C.txt.ptree,0,27,32..35,see
4030171C.txt.ptree,0,31,36..39,why
4030171C.txt.ptree,0,35,40..42,it
4030171C.txt.ptree,0,38,43..48,would
4030171C.txt.ptree,0,41,49..55,matter
4030171C.txt.ptree,0,44,56..58,to
4030171C.txt.ptree,0,47,59..65,anyone
4030171C.txt.ptree,0,50,66..72,unless
4030171C.txt.ptree,0,54,73..76,you
4030171C.txt.ptree,0,57,76..79,'re
4030171C.txt.ptree,0,60,80..91,transphobic
4030171C.txt.ptree,0,62,92..95,lol
