1201576E.txt.ptree,0,5,0..2,So
1201576E.txt.ptree,0,8,3..5,in
1201576E.txt.ptree,0,12,6..10,your
1201576E.txt.ptree,0,14,11..19,original
1201576E.txt.ptree,0,16,20..29,statement
1201576E.txt.ptree,0,20,30..34,when
1201576E.txt.ptree,0,24,35..38,you
1201576E.txt.ptree,0,27,39..43,said
1201576E.txt.ptree,0,30,44..48,that
1201576E.txt.ptree,0,34,49..54,black
1201576E.txt.ptree,0,36,55..61,people
1201576E.txt.ptree,0,39,62..66,hate
1201576E.txt.ptree,0,42,67..69,us
1201576E.txt.ptree,0,44,69..70,COMMA
1201576E.txt.ptree,0,47,71..74,you
1201576E.txt.ptree,0,50,75..80,meant
1201576E.txt.ptree,0,54,81..85,that
1201576E.txt.ptree,0,58,86..90,they
1201576E.txt.ptree,0,61,91..95,hate
1201576E.txt.ptree,0,65,96..105,everybody
1201576E.txt.ptree,0,68,106..115,including
1201576E.txt.ptree,0,71,116..126,themselves
1201576E.txt.ptree,0,73,126..127,COMMA
1201576E.txt.ptree,0,75,128..131,and
1201576E.txt.ptree,0,79,132..136,that
1201576E.txt.ptree,0,83,137..139,is
1201576E.txt.ptree,0,86,140..146,racism
1201576E.txt.ptree,0,88,146..147,.
