A7975507.txt.ptree,0,7,0..6,pretty
A7975507.txt.ptree,0,9,7..11,fake
A7975507.txt.ptree,0,11,12..16,news
A7975507.txt.ptree,0,14,18..22,like
A7975507.txt.ptree,0,18,23..24,I
A7975507.txt.ptree,0,21,25..29,said
A7975507.txt.ptree,0,26,31..33,he
A7975507.txt.ptree,0,29,34..37,was
A7975507.txt.ptree,0,33,38..41,the
A7975507.txt.ptree,0,35,42..47,first
A7975507.txt.ptree,0,38,48..50,in
A7975507.txt.ptree,0,42,51..52,a
A7975507.txt.ptree,0,44,53..57,long
A7975507.txt.ptree,0,46,58..62,line
A7975507.txt.ptree,0,49,63..65,of
A7975507.txt.ptree,0,52,66..77,republicans
A7975507.txt.ptree,0,54,78..87,democrats
A7975507.txt.ptree,0,57,88..93,would
A7975507.txt.ptree,0,60,94..101,slander
A7975507.txt.ptree,0,63,102..106,with
A7975507.txt.ptree,0,66,107..111,lies
